  Year  5  16  50  84  95
   2.8800000e+02	  -6.5150781e-01	  -4.6746258e-01	  -3.9496488e-02	   4.7519600e-01	   6.5253232e-01
   2.8900000e+02	  -6.4918963e-01	  -4.6493142e-01	  -3.9029349e-02	   4.7308619e-01	   6.5086076e-01
   2.9000000e+02	  -6.4717477e-01	  -4.6329724e-01	  -3.8834779e-02	   4.7065896e-01	   6.4890191e-01
   2.9100000e+02	  -6.4548273e-01	  -4.6198996e-01	  -3.9588846e-02	   4.6843647e-01	   6.4668123e-01
   2.9200000e+02	  -6.4415902e-01	  -4.6091526e-01	  -4.0856041e-02	   4.6620544e-01	   6.4439585e-01
   2.9300000e+02	  -6.4296312e-01	  -4.5996327e-01	  -4.1220693e-02	   4.6286320e-01	   6.4223853e-01
   2.9400000e+02	  -6.4176883e-01	  -4.5892416e-01	  -4.1582433e-02	   4.6025756e-01	   6.4008822e-01
   2.9500000e+02	  -6.4046521e-01	  -4.5751576e-01	  -4.1860766e-02	   4.5859718e-01	   6.3804153e-01
   2.9600000e+02	  -6.3898023e-01	  -4.5606316e-01	  -4.2003595e-02	   4.5712703e-01	   6.3616120e-01
   2.9700000e+02	  -6.3729513e-01	  -4.5475970e-01	  -4.1997605e-02	   4.5586592e-01	   6.3446358e-01
   2.9800000e+02	  -6.3544625e-01	  -4.5330534e-01	  -4.1869489e-02	   4.5355518e-01	   6.3263590e-01
   2.9900000e+02	  -6.3351425e-01	  -4.5177445e-01	  -4.1678058e-02	   4.5227217e-01	   6.3081483e-01
   3.0000000e+02	  -6.3160382e-01	  -4.5014343e-01	  -4.1499450e-02	   4.5071053e-01	   6.2906944e-01
   3.0100000e+02	  -6.2981899e-01	  -4.4830102e-01	  -4.1409133e-02	   4.4903583e-01	   6.2750333e-01
   3.0200000e+02	  -6.2823946e-01	  -4.4630613e-01	  -4.1464793e-02	   4.4716951e-01	   6.2577982e-01
   3.0300000e+02	  -6.2690318e-01	  -4.4455067e-01	  -4.1693659e-02	   4.4507436e-01	   6.2386836e-01
   3.0400000e+02	  -6.2579800e-01	  -4.4349122e-01	  -4.2086558e-02	   4.4276254e-01	   6.2177867e-01
   3.0500000e+02	  -6.2467042e-01	  -4.4264634e-01	  -4.2599473e-02	   4.4029358e-01	   6.1955918e-01
   3.0600000e+02	  -6.2358753e-01	  -4.4187234e-01	  -4.3161877e-02	   4.3776310e-01	   6.1728780e-01
   3.0700000e+02	  -6.2246037e-01	  -4.4124024e-01	  -4.3689957e-02	   4.3528486e-01	   6.1505734e-01
   3.0800000e+02	  -6.2116499e-01	  -4.4047639e-01	  -4.4102133e-02	   4.3311854e-01	   6.1295837e-01
   3.0900000e+02	  -6.1960331e-01	  -4.3949076e-01	  -4.4334010e-02	   4.3140051e-01	   6.1106258e-01
   3.1000000e+02	  -6.1772107e-01	  -4.3793896e-01	  -4.4350138e-02	   4.2924847e-01	   6.0940970e-01
   3.1100000e+02	  -6.1551785e-01	  -4.3598172e-01	  -4.4150575e-02	   4.2756913e-01	   6.0800020e-01
   3.1200000e+02	  -6.1304746e-01	  -4.3380649e-01	  -4.3771124e-02	   4.2564468e-01	   6.0659623e-01
   3.1300000e+02	  -6.1026071e-01	  -4.3169655e-01	  -4.3277242e-02	   4.2387737e-01	   6.0534392e-01
   3.1400000e+02	  -6.0733987e-01	  -4.2974474e-01	  -4.2752695e-02	   4.2229262e-01	   6.0413781e-01
   3.1500000e+02	  -6.0450159e-01	  -4.2757875e-01	  -4.2285032e-02	   4.2116103e-01	   6.0286530e-01
   3.1600000e+02	  -6.0184556e-01	  -4.2554049e-01	  -4.1950546e-02	   4.1992205e-01	   6.0142808e-01
   3.1700000e+02	  -5.9955984e-01	  -4.2389878e-01	  -4.1801542e-02	   4.1839497e-01	   5.9975854e-01
   3.1800000e+02	  -5.9785039e-01	  -4.2253050e-01	  -4.1858284e-02	   4.1637258e-01	   5.9783015e-01
   3.1900000e+02	  -5.9638779e-01	  -4.2114740e-01	  -4.2107017e-02	   4.1387624e-01	   5.9566014e-01
   3.2000000e+02	  -5.9511782e-01	  -4.1988749e-01	  -4.2504163e-02	   4.1120686e-01	   5.9330411e-01
   3.2100000e+02	  -5.9396023e-01	  -4.1873903e-01	  -4.2985489e-02	   4.0844382e-01	   5.9047409e-01
   3.2200000e+02	  -5.9282370e-01	  -4.1761288e-01	  -4.3843230e-02	   4.0567730e-01	   5.8761390e-01
   3.2300000e+02	  -5.9162096e-01	  -4.1642398e-01	  -4.4814696e-02	   4.0346570e-01	   5.8484097e-01
   3.2400000e+02	  -5.9028135e-01	  -4.1510361e-01	  -4.5622365e-02	   4.0143453e-01	   5.8223296e-01
   3.2500000e+02	  -5.8875901e-01	  -4.1382448e-01	  -4.6178049e-02	   3.9946743e-01	   5.7984023e-01
   3.2600000e+02	  -5.8715413e-01	  -4.1243619e-01	  -4.6496416e-02	   3.9745808e-01	   5.7768217e-01
   3.2700000e+02	  -5.8581652e-01	  -4.1084244e-01	  -4.6589177e-02	   3.9575730e-01	   5.7574824e-01
   3.2800000e+02	  -5.8432320e-01	  -4.0907296e-01	  -4.6494454e-02	   3.9434536e-01	   5.7400205e-01
   3.2900000e+02	  -5.8272311e-01	  -4.0694039e-01	  -4.6177569e-02	   3.9377067e-01	   5.7238732e-01
   3.3000000e+02	  -5.8107672e-01	  -4.0476379e-01	  -4.5687347e-02	   3.9278263e-01	   5.7083468e-01
   3.3100000e+02	  -5.7944961e-01	  -4.0261508e-01	  -4.5214189e-02	   3.9216805e-01	   5.6926901e-01
   3.3200000e+02	  -5.7790545e-01	  -4.0056392e-01	  -4.4817831e-02	   3.9163012e-01	   5.6761751e-01
   3.3300000e+02	  -5.7649865e-01	  -3.9866963e-01	  -4.4549174e-02	   3.9064530e-01	   5.6604359e-01
   3.3400000e+02	  -5.7526719e-01	  -3.9697337e-01	  -4.4443605e-02	   3.8947622e-01	   5.6446492e-01
   3.3500000e+02	  -5.7422702e-01	  -3.9549208e-01	  -4.4515738e-02	   3.8810573e-01	   5.6267150e-01
   3.3600000e+02	  -5.7327726e-01	  -3.9421560e-01	  -4.5051390e-02	   3.8654355e-01	   5.6067365e-01
   3.3700000e+02	  -5.7246401e-01	  -3.9310851e-01	  -4.6117592e-02	   3.8482443e-01	   5.5850848e-01
   3.3800000e+02	  -5.7176314e-01	  -3.9197851e-01	  -4.6989673e-02	   3.8311219e-01	   5.5623271e-01
   3.3900000e+02	  -5.7111326e-01	  -3.9074947e-01	  -4.7470307e-02	   3.8159250e-01	   5.5391129e-01
   3.4000000e+02	  -5.7045739e-01	  -3.8952029e-01	  -4.7942821e-02	   3.8008352e-01	   5.5160446e-01
   3.4100000e+02	  -5.6975366e-01	  -3.8859113e-01	  -4.8373297e-02	   3.7836225e-01	   5.4948342e-01
   3.4200000e+02	  -5.6898134e-01	  -3.8760780e-01	  -4.8745016e-02	   3.7622017e-01	   5.4760042e-01
   3.4300000e+02	  -5.6814055e-01	  -3.8675097e-01	  -4.9058189e-02	   3.7415305e-01	   5.4579687e-01
   3.4400000e+02	  -5.6724574e-01	  -3.8579639e-01	  -4.9688652e-02	   3.7214725e-01	   5.4413621e-01
   3.4500000e+02	  -5.6631516e-01	  -3.8512481e-01	  -5.0315158e-02	   3.7018560e-01	   5.4251653e-01
   3.4600000e+02	  -5.6535987e-01	  -3.8460673e-01	  -5.0741762e-02	   3.6825769e-01	   5.4092694e-01
   3.4700000e+02	  -5.6432518e-01	  -3.8397398e-01	  -5.1398953e-02	   3.6644326e-01	   5.3937102e-01
   3.4800000e+02	  -5.6306245e-01	  -3.8319552e-01	  -5.1529699e-02	   3.6507288e-01	   5.3786788e-01
   3.4900000e+02	  -5.6144742e-01	  -3.8234409e-01	  -5.1591867e-02	   3.6378453e-01	   5.3634591e-01
   3.5000000e+02	  -5.5974074e-01	  -3.8129992e-01	  -5.1561181e-02	   3.6260602e-01	   5.3477472e-01
   3.5100000e+02	  -5.5792888e-01	  -3.7998578e-01	  -5.1424735e-02	   3.6173121e-01	   5.3361299e-01
   3.5200000e+02	  -5.5601816e-01	  -3.7854887e-01	  -5.1188601e-02	   3.6096087e-01	   5.3261309e-01
   3.5300000e+02	  -5.5403634e-01	  -3.7702302e-01	  -5.0879367e-02	   3.6015480e-01	   5.3169873e-01
   3.5400000e+02	  -5.5202675e-01	  -3.7560145e-01	  -5.0538456e-02	   3.5938883e-01	   5.3082328e-01
   3.5500000e+02	  -5.5003627e-01	  -3.7435903e-01	  -5.0210708e-02	   3.5861128e-01	   5.2993614e-01
   3.5600000e+02	  -5.4810133e-01	  -3.7316743e-01	  -4.9920342e-02	   3.5778200e-01	   5.2899724e-01
   3.5700000e+02	  -5.4623673e-01	  -3.7204096e-01	  -4.9965590e-02	   3.5688463e-01	   5.2792392e-01
   3.5800000e+02	  -5.4443164e-01	  -3.7096920e-01	  -4.9898525e-02	   3.5593103e-01	   5.2679427e-01
   3.5900000e+02	  -5.4265463e-01	  -3.6992186e-01	  -4.9705883e-02	   3.5495578e-01	   5.2564276e-01
   3.6000000e+02	  -5.4086649e-01	  -3.6874273e-01	  -4.9496173e-02	   3.5400203e-01	   5.2447445e-01
   3.6100000e+02	  -5.3941930e-01	  -3.6734993e-01	  -4.9420682e-02	   3.5311280e-01	   5.2301416e-01
   3.6200000e+02	  -5.3792948e-01	  -3.6575911e-01	  -4.9402097e-02	   3.5253706e-01	   5.2162159e-01
   3.6300000e+02	  -5.3641176e-01	  -3.6414315e-01	  -4.9266840e-02	   3.5199581e-01	   5.2027241e-01
   3.6400000e+02	  -5.3490965e-01	  -3.6287407e-01	  -4.9145274e-02	   3.5110719e-01	   5.1913350e-01
   3.6500000e+02	  -5.3347857e-01	  -3.6161743e-01	  -4.9024370e-02	   3.4979270e-01	   5.1801650e-01
   3.6600000e+02	  -5.3216895e-01	  -3.6040293e-01	  -4.8942818e-02	   3.4846756e-01	   5.1675563e-01
   3.6700000e+02	  -5.3092910e-01	  -3.5937733e-01	  -4.9012112e-02	   3.4694876e-01	   5.1522381e-01
   3.6800000e+02	  -5.3001595e-01	  -3.5853735e-01	  -4.9229566e-02	   3.4526382e-01	   5.1369643e-01
   3.6900000e+02	  -5.2915649e-01	  -3.5783913e-01	  -4.9694906e-02	   3.4365472e-01	   5.1194443e-01
   3.7000000e+02	  -5.2835228e-01	  -3.5720926e-01	  -5.0281487e-02	   3.4174712e-01	   5.1013132e-01
   3.7100000e+02	  -5.2753595e-01	  -3.5656429e-01	  -5.0645054e-02	   3.3983195e-01	   5.0842860e-01
   3.7200000e+02	  -5.2664939e-01	  -3.5583229e-01	  -5.0934386e-02	   3.3800114e-01	   5.0687587e-01
   3.7300000e+02	  -5.2565765e-01	  -3.5511416e-01	  -5.1114273e-02	   3.3637545e-01	   5.0545071e-01
   3.7400000e+02	  -5.2455553e-01	  -3.5436817e-01	  -5.1179587e-02	   3.3496616e-01	   5.0415913e-01
   3.7500000e+02	  -5.2336562e-01	  -3.5352321e-01	  -5.1153262e-02	   3.3371853e-01	   5.0277063e-01
   3.7600000e+02	  -5.2212930e-01	  -3.5252779e-01	  -5.1077207e-02	   3.3253475e-01	   5.0125454e-01
   3.7700000e+02	  -5.2089420e-01	  -3.5144179e-01	  -5.0999586e-02	   3.3135705e-01	   4.9973150e-01
   3.7800000e+02	  -5.1955282e-01	  -3.5046601e-01	  -5.0962525e-02	   3.3013487e-01	   4.9806570e-01
   3.7900000e+02	  -5.1811066e-01	  -3.4964938e-01	  -5.0993432e-02	   3.2883531e-01	   4.9632700e-01
   3.8000000e+02	  -5.1676015e-01	  -3.4864310e-01	  -5.1101504e-02	   3.2744733e-01	   4.9450475e-01
   3.8100000e+02	  -5.1549272e-01	  -3.4764711e-01	  -5.1292648e-02	   3.2598000e-01	   4.9265504e-01
   3.8200000e+02	  -5.1428614e-01	  -3.4689091e-01	  -5.1549462e-02	   3.2445699e-01	   4.9075703e-01
   3.8300000e+02	  -5.1311108e-01	  -3.4619050e-01	  -5.1830952e-02	   3.2290948e-01	   4.8883357e-01
   3.8400000e+02	  -5.1193688e-01	  -3.4548944e-01	  -5.2108731e-02	   3.2136183e-01	   4.8691902e-01
   3.8500000e+02	  -5.1073540e-01	  -3.4473924e-01	  -5.2356784e-02	   3.1956499e-01	   4.8523719e-01
   3.8600000e+02	  -5.0948301e-01	  -3.4387756e-01	  -5.2646523e-02	   3.1783118e-01	   4.8373540e-01
   3.8700000e+02	  -5.0816111e-01	  -3.4294285e-01	  -5.2805379e-02	   3.1617921e-01	   4.8231422e-01
   3.8800000e+02	  -5.0695125e-01	  -3.4192149e-01	  -5.2882388e-02	   3.1477466e-01	   4.8098748e-01
   3.8900000e+02	  -5.0577512e-01	  -3.4080625e-01	  -5.2878563e-02	   3.1363348e-01	   4.7976258e-01
   3.9000000e+02	  -5.0451779e-01	  -3.3959770e-01	  -5.2794506e-02	   3.1258601e-01	   4.7863905e-01
   3.9100000e+02	  -5.0318787e-01	  -3.3830594e-01	  -5.2673327e-02	   3.1117188e-01	   4.7752104e-01
   3.9200000e+02	  -5.0180316e-01	  -3.3711845e-01	  -5.2516446e-02	   3.0979126e-01	   4.7626115e-01
   3.9300000e+02	  -5.0039055e-01	  -3.3594896e-01	  -5.2326675e-02	   3.0866685e-01	   4.7504019e-01
   3.9400000e+02	  -4.9898395e-01	  -3.3478585e-01	  -5.2140807e-02	   3.0769991e-01	   4.7382007e-01
   3.9500000e+02	  -4.9754047e-01	  -3.3367057e-01	  -5.2107438e-02	   3.0669107e-01	   4.7255930e-01
   3.9600000e+02	  -4.9602303e-01	  -3.3264172e-01	  -5.2273298e-02	   3.0560093e-01	   4.7121925e-01
   3.9700000e+02	  -4.9460968e-01	  -3.3169472e-01	  -5.2485036e-02	   3.0440005e-01	   4.6977106e-01
   3.9800000e+02	  -4.9331199e-01	  -3.3060440e-01	  -5.2718564e-02	   3.0307524e-01	   4.6820170e-01
   3.9900000e+02	  -4.9212423e-01	  -3.2958661e-01	  -5.3005877e-02	   3.0163308e-01	   4.6676203e-01
   4.0000000e+02	  -4.9102359e-01	  -3.2871695e-01	  -5.3346391e-02	   3.0009988e-01	   4.6534023e-01
   4.0100000e+02	  -4.8997400e-01	  -3.2813150e-01	  -5.3741208e-02	   2.9851713e-01	   4.6386555e-01
   4.0200000e+02	  -4.8893321e-01	  -3.2744069e-01	  -5.4140860e-02	   2.9693338e-01	   4.6216106e-01
   4.0300000e+02	  -4.8786154e-01	  -3.2680756e-01	  -5.4498967e-02	   2.9539422e-01	   4.6039090e-01
   4.0400000e+02	  -4.8673023e-01	  -3.2610394e-01	  -5.4755310e-02	   2.9393264e-01	   4.5840743e-01
   4.0500000e+02	  -4.8552719e-01	  -3.2520432e-01	  -5.4825017e-02	   2.9256247e-01	   4.5676712e-01
   4.0600000e+02	  -4.8425864e-01	  -3.2420606e-01	  -5.4818196e-02	   2.9127647e-01	   4.5521417e-01
   4.0700000e+02	  -4.8294628e-01	  -3.2323172e-01	  -5.4758861e-02	   2.9004960e-01	   4.5372266e-01
   4.0800000e+02	  -4.8162097e-01	  -3.2238146e-01	  -5.4681151e-02	   2.8884635e-01	   4.5250572e-01
   4.0900000e+02	  -4.8031485e-01	  -3.2155086e-01	  -5.4620634e-02	   2.8762973e-01	   4.5134551e-01
   4.1000000e+02	  -4.7906837e-01	  -3.2095331e-01	  -5.4674459e-02	   2.8673093e-01	   4.5013838e-01
   4.1100000e+02	  -4.7810649e-01	  -3.2045864e-01	  -5.4979654e-02	   2.8589808e-01	   4.4879447e-01
   4.1200000e+02	  -4.7720667e-01	  -3.2000362e-01	  -5.5362840e-02	   2.8499665e-01	   4.4720515e-01
   4.1300000e+02	  -4.7636682e-01	  -3.1952185e-01	  -5.5821011e-02	   2.8389822e-01	   4.4554660e-01
   4.1400000e+02	  -4.7557551e-01	  -3.1909888e-01	  -5.6566748e-02	   2.8267068e-01	   4.4382648e-01
   4.1500000e+02	  -4.7452794e-01	  -3.1872733e-01	  -5.7456459e-02	   2.8138775e-01	   4.4205330e-01
   4.1600000e+02	  -4.7350819e-01	  -3.1840060e-01	  -5.8376701e-02	   2.8005714e-01	   4.4023464e-01
   4.1700000e+02	  -4.7252816e-01	  -3.1811193e-01	  -5.9067508e-02	   2.7868673e-01	   4.3837831e-01
   4.1800000e+02	  -4.7157837e-01	  -3.1785165e-01	  -5.9783895e-02	   2.7728779e-01	   4.3688710e-01
   4.1900000e+02	  -4.7064367e-01	  -3.1760433e-01	  -6.0508181e-02	   2.7587833e-01	   4.3522482e-01
