44.659	-67.318	14.340	0.999	0.999	0.500	0.165	0.165	-1	7	0
44.659	-67.318	13.135	0.687	0.687	1.525	0.156	0.156	-1	7	1
44.659	-67.318	13.695	0.785	0.785	1.525	0.156	0.156	-1	7	0
44.668	-67.250	14.984	1.030	1.030	4.900	0.165	0.165	-1	7	0
44.668	-67.250	14.732	0.951	0.951	1.100	0.165	0.165	-1	7	0
44.388	-68.849	5.812	0.129	0.129	-18.406	2.018	2.018	-1	7	1
44.252	-68.818	8.430	0.139	0.139	-26.706	2.018	2.018	-1	7	0
44.690	-67.870	11.616	0.489	0.489	76.368	0.522	0.522	1	7	0
44.710	-67.910	12.380	0.529	0.529	79.368	0.522	0.522	1	7	1
44.830	-68.080	16.685	0.384	0.384	80.368	0.522	0.522	1	7	0
44.900	-68.100	13.707	0.313	0.313	104.368	0.522	0.522	1	7	1
44.770	-68.863	12.992	0.328	0.328	41.101	5.427	5.427	0	7	1
44.824	-68.966	12.231	0.944	0.944	45.000	0.672	0.672	-1	7	1
44.747	-68.833	12.183	0.818	0.818	12.000	0.672	0.672	-1	7	1
